0.0,0.0,2.0
0.04527777777777778,0.5581,1.0
0.04538888888888889,0.5584,0.9999999
0.04543333333333333,0.5586,0.99999976
0.0455,0.5587,0.99999964
0.04555555555555556,0.5588,0.9999995
0.04555555555555556,0.559,0.9999994
0.0456,0.559,0.99999917
0.04563333333333333,0.5591,0.99999905
0.04565555555555555,0.5591,0.9999989
0.045677777777777775,0.5593,0.9999988
0.0457,0.5593,0.99999857
0.04571111111111111,0.5594,0.99999845
0.04572222222222222,0.5594,0.9999982
0.045733333333333334,0.5595,0.9999981
0.045755555555555556,0.5595,0.999998
0.045755555555555556,0.5596,0.99999785
0.04577777777777778,0.5597,0.99999774
0.045788888888888886,0.5597,0.9999976
0.04581111111111111,0.5597,0.99999726
0.04583333333333333,0.5597,0.999997
0.04585555555555555,0.5597,0.9999968
0.04587777777777778,0.5597,0.99999654
0.04587777777777778,0.5598,0.9999962
0.04591111111111111,0.5598,0.99999523
0.04591111111111111,0.5599,0.999995
0.045922222222222225,0.56,0.9999949
0.045922222222222225,0.5601,0.99999475
0.04594444444444445,0.5602,0.9999944
0.045955555555555555,0.5602,0.99999404
0.045955555555555555,0.5603,0.9999933
0.04598888888888889,0.5603,0.9999919
0.04598888888888889,0.5605,0.99999094
0.04602222222222222,0.5605,0.99998975
0.04602222222222222,0.5606,0.99998915
0.04607777777777778,0.5606,0.99998736
0.04607777777777778,0.5607,0.99998677
0.04608888888888889,0.5608,0.9999864
0.046144444444444446,0.5608,0.9999838
0.046155555555555554,0.5609,0.99998355
0.04616666666666667,0.5609,0.99998236
0.04616666666666667,0.5611,0.99998224
0.04616666666666667,0.5612,0.9999821
0.046233333333333335,0.5612,0.9999795
0.04625555555555556,0.5612,0.9999783
0.046266666666666664,0.5612,0.99997723
0.04627777777777778,0.5613,0.99997675
0.0463,0.5613,0.99997485
0.0463,0.5614,0.999974
0.0463,0.5616,0.99997365
0.0463,0.5617,0.99997175
0.04631111111111111,0.5617,0.999969
0.04633333333333333,0.5617,0.9999682
0.04633333333333333,0.5619,0.9999639
0.04638888888888889,0.5619,0.9999579
0.04638888888888889,0.562,0.9999566
0.04641111111111111,0.562,0.9999554
0.04641111111111111,0.5621,0.99995494
0.04642222222222222,0.5621,0.9999547
0.04642222222222222,0.5622,0.99995255
0.04646666666666667,0.5622,0.9999453
0.04646666666666667,0.5623,0.9999448
0.046533333333333336,0.5623,0.99993336
0.046533333333333336,0.5624,0.9999292
0.046544444444444444,0.5624,0.99992514
0.046544444444444444,0.5625,0.999925
0.046566666666666666,0.5625,0.9999218
0.046566666666666666,0.5628,0.9999119
0.0466,0.5628,0.99989724
0.0466,0.5629,0.99988973
0.046622222222222225,0.5629,0.99987876
0.046622222222222225,0.5631,0.9998765
0.04674444444444444,0.5631,0.99977905
